date key;full date;day of week;date;day name;day abbrev;weekday flag;week num in year;month;month name;month abbrev;quarter;year;yearmo
20181008;43381;1;8;Monday;Mon;Weekday;41;10;October;Oct;4;2018;201810
20181009;43382;2;9;Tuesday;Tue;Weekday;41;10;October;Oct;4;2018;201810
20181010;43383;3;10;Wednesday;Wed;Weekday;41;10;October;Oct;4;2018;201810
20181011;43384;4;11;Thursday;Thu;Weekday;41;10;October;Oct;4;2018;201810
20181012;43385;5;12;Friday;Fri;Weekday;41;10;October;Oct;4;2018;201810
20181013;43386;6;13;Saturday;Sat;Weekend;41;10;October;Oct;4;2018;201810
20181014;43387;7;14;Sunday;Sun;Weekend;41;10;October;Oct;4;2018;201810
20181015;43388;1;15;Monday;Mon;Weekday;42;10;October;Oct;4;2018;201810
20181016;43389;2;16;Tuesday;Tue;Weekday;42;10;October;Oct;4;2018;201810
20181017;43390;3;17;Wednesday;Wed;Weekday;42;10;October;Oct;4;2018;201810
20181018;43391;4;18;Thursday;Thu;Weekday;42;10;October;Oct;4;2018;201810
20181019;43392;5;19;Friday;Fri;Weekday;42;10;October;Oct;4;2018;201810
20181020;43393;6;20;Saturday;Sat;Weekend;42;10;October;Oct;4;2018;201810
20181021;43394;7;21;Sunday;Sun;Weekend;42;10;October;Oct;4;2018;201810
20181022;43395;1;22;Monday;Mon;Weekday;43;10;October;Oct;4;2018;201810
20181023;43396;2;23;Tuesday;Tue;Weekday;43;10;October;Oct;4;2018;201810
20181024;43397;3;24;Wednesday;Wed;Weekday;43;10;October;Oct;4;2018;201810
20181025;43398;4;25;Thursday;Thu;Weekday;43;10;October;Oct;4;2018;201810
20181026;43399;5;26;Friday;Fri;Weekday;43;10;October;Oct;4;2018;201810
20181027;43400;6;27;Saturday;Sat;Weekend;43;10;October;Oct;4;2018;201810
20181028;43401;7;28;Sunday;Sun;Weekend;43;10;October;Oct;4;2018;201810
20181029;43402;1;29;Monday;Mon;Weekday;44;10;October;Oct;4;2018;201810
20181030;43403;2;30;Tuesday;Tue;Weekday;44;10;October;Oct;4;2018;201810
20181031;43404;3;31;Wednesday;Wed;Weekday;44;10;October;Oct;4;2018;201810
20181101;43405;4;1;Thursday;Thu;Weekday;44;11;November;Nov;4;2018;201811
20181102;43406;5;2;Friday;Fri;Weekday;44;11;November;Nov;4;2018;201811
20181103;43407;6;3;Saturday;Sat;Weekend;44;11;November;Nov;4;2018;201811
20181104;43408;7;4;Sunday;Sun;Weekend;44;11;November;Nov;4;2018;201811
20181105;43409;1;5;Monday;Mon;Weekday;45;11;November;Nov;4;2018;201811
20181106;43410;2;6;Tuesday;Tue;Weekday;45;11;November;Nov;4;2018;201811
20181107;43411;3;7;Wednesday;Wed;Weekday;45;11;November;Nov;4;2018;201811
20181108;43412;4;8;Thursday;Thu;Weekday;45;11;November;Nov;4;2018;201811
20181109;43413;5;9;Friday;Fri;Weekday;45;11;November;Nov;4;2018;201811
20181110;43414;6;10;Saturday;Sat;Weekend;45;11;November;Nov;4;2018;201811
20181111;43415;7;11;Sunday;Sun;Weekend;45;11;November;Nov;4;2018;201811
20181112;43416;1;12;Monday;Mon;Weekday;46;11;November;Nov;4;2018;201811
20181113;43417;2;13;Tuesday;Tue;Weekday;46;11;November;Nov;4;2018;201811
20181114;43418;3;14;Wednesday;Wed;Weekday;46;11;November;Nov;4;2018;201811
20181115;43419;4;15;Thursday;Thu;Weekday;46;11;November;Nov;4;2018;201811
20181116;43420;5;16;Friday;Fri;Weekday;46;11;November;Nov;4;2018;201811
20181117;43421;6;17;Saturday;Sat;Weekend;46;11;November;Nov;4;2018;201811
20181118;43422;7;18;Sunday;Sun;Weekend;46;11;November;Nov;4;2018;201811
20181119;43423;1;19;Monday;Mon;Weekday;47;11;November;Nov;4;2018;201811
20181120;43424;2;20;Tuesday;Tue;Weekday;47;11;November;Nov;4;2018;201811
20181121;43425;3;21;Wednesday;Wed;Weekday;47;11;November;Nov;4;2018;201811
20181122;43426;4;22;Thursday;Thu;Weekday;47;11;November;Nov;4;2018;201811
20181123;43427;5;23;Friday;Fri;Weekday;47;11;November;Nov;4;2018;201811
20181124;43428;6;24;Saturday;Sat;Weekend;47;11;November;Nov;4;2018;201811
20181125;43429;7;25;Sunday;Sun;Weekend;47;11;November;Nov;4;2018;201811
20181126;43430;1;26;Monday;Mon;Weekday;48;11;November;Nov;4;2018;201811
20181127;43431;2;27;Tuesday;Tue;Weekday;48;11;November;Nov;4;2018;201811
20181128;43432;3;28;Wednesday;Wed;Weekday;48;11;November;Nov;4;2018;201811
20181129;43433;4;29;Thursday;Thu;Weekday;48;11;November;Nov;4;2018;201811
20181130;43434;5;30;Friday;Fri;Weekday;48;11;November;Nov;4;2018;201811
20181201;43435;6;1;Saturday;Sat;Weekend;48;12;December;Dec;4;2018;201812
20181202;43436;7;2;Sunday;Sun;Weekend;48;12;December;Dec;4;2018;201812
20181203;43437;1;3;Monday;Mon;Weekday;49;12;December;Dec;4;2018;201812
20181204;43438;2;4;Tuesday;Tue;Weekday;49;12;December;Dec;4;2018;201812
20181205;43439;3;5;Wednesday;Wed;Weekday;49;12;December;Dec;4;2018;201812
20181206;43440;4;6;Thursday;Thu;Weekday;49;12;December;Dec;4;2018;201812
20181207;43441;5;7;Friday;Fri;Weekday;49;12;December;Dec;4;2018;201812
20181208;43442;6;8;Saturday;Sat;Weekend;49;12;December;Dec;4;2018;201812
20181209;43443;7;9;Sunday;Sun;Weekend;49;12;December;Dec;4;2018;201812
20181210;43444;1;10;Monday;Mon;Weekday;50;12;December;Dec;4;2018;201812
20181211;43445;2;11;Tuesday;Tue;Weekday;50;12;December;Dec;4;2018;201812
20181212;43446;3;12;Wednesday;Wed;Weekday;50;12;December;Dec;4;2018;201812
20181213;43447;4;13;Thursday;Thu;Weekday;50;12;December;Dec;4;2018;201812
20181214;43448;5;14;Friday;Fri;Weekday;50;12;December;Dec;4;2018;201812
20181215;43449;6;15;Saturday;Sat;Weekend;50;12;December;Dec;4;2018;201812
20181216;43450;7;16;Sunday;Sun;Weekend;50;12;December;Dec;4;2018;201812
20181217;43451;1;17;Monday;Mon;Weekday;51;12;December;Dec;4;2018;201812
20181218;43452;2;18;Tuesday;Tue;Weekday;51;12;December;Dec;4;2018;201812
20181219;43453;3;19;Wednesday;Wed;Weekday;51;12;December;Dec;4;2018;201812
20181220;43454;4;20;Thursday;Thu;Weekday;51;12;December;Dec;4;2018;201812
20181221;43455;5;21;Friday;Fri;Weekday;51;12;December;Dec;4;2018;201812
20181222;43456;6;22;Saturday;Sat;Weekend;51;12;December;Dec;4;2018;201812
20181223;43457;7;23;Sunday;Sun;Weekend;51;12;December;Dec;4;2018;201812
20181224;43458;1;24;Monday;Mon;Weekday;52;12;December;Dec;4;2018;201812
20181225;43459;2;25;Tuesday;Tue;Weekday;52;12;December;Dec;4;2018;201812
20181226;43460;3;26;Wednesday;Wed;Weekday;52;12;December;Dec;4;2018;201812
20181227;43461;4;27;Thursday;Thu;Weekday;52;12;December;Dec;4;2018;201812
20181228;43462;5;28;Friday;Fri;Weekday;52;12;December;Dec;4;2018;201812
20181229;43463;6;29;Saturday;Sat;Weekend;52;12;December;Dec;4;2018;201812
20181230;43464;7;30;Sunday;Sun;Weekend;52;12;December;Dec;4;2018;201812
20181231;43465;1;31;Monday;Mon;Weekday;53;12;December;Dec;4;2018;201812
20190101;43466;2;1;Tuesday;Tue;Weekday;1;1;January;Jan;1;2019;201901
20190102;43467;3;2;Wednesday;Wed;Weekday;1;1;January;Jan;1;2019;201901
20190103;43468;4;3;Thursday;Thu;Weekday;1;1;January;Jan;1;2019;201901
20190104;43469;5;4;Friday;Fri;Weekday;1;1;January;Jan;1;2019;201901
20190105;43470;6;5;Saturday;Sat;Weekend;1;1;January;Jan;1;2019;201901
20190106;43471;7;6;Sunday;Sun;Weekend;1;1;January;Jan;1;2019;201901
20190107;43472;1;7;Monday;Mon;Weekday;2;1;January;Jan;1;2019;201901
20190108;43473;2;8;Tuesday;Tue;Weekday;2;1;January;Jan;1;2019;201901
20190109;43474;3;9;Wednesday;Wed;Weekday;2;1;January;Jan;1;2019;201901
20190110;43475;4;10;Thursday;Thu;Weekday;2;1;January;Jan;1;2019;201901
20190111;43476;5;11;Friday;Fri;Weekday;2;1;January;Jan;1;2019;201901
20190112;43477;6;12;Saturday;Sat;Weekend;2;1;January;Jan;1;2019;201901
20190113;43478;7;13;Sunday;Sun;Weekend;2;1;January;Jan;1;2019;201901
20190114;43479;1;14;Monday;Mon;Weekday;3;1;January;Jan;1;2019;201901
20190115;43480;2;15;Tuesday;Tue;Weekday;3;1;January;Jan;1;2019;201901
20190116;43481;3;16;Wednesday;Wed;Weekday;3;1;January;Jan;1;2019;201901
20190117;43482;4;17;Thursday;Thu;Weekday;3;1;January;Jan;1;2019;201901
20190118;43483;5;18;Friday;Fri;Weekday;3;1;January;Jan;1;2019;201901
20190119;43484;6;19;Saturday;Sat;Weekend;3;1;January;Jan;1;2019;201901
20190120;43485;7;20;Sunday;Sun;Weekend;3;1;January;Jan;1;2019;201901
20190121;43486;1;21;Monday;Mon;Weekday;4;1;January;Jan;1;2019;201901
20190122;43487;2;22;Tuesday;Tue;Weekday;4;1;January;Jan;1;2019;201901
20190123;43488;3;23;Wednesday;Wed;Weekday;4;1;January;Jan;1;2019;201901
20190124;43489;4;24;Thursday;Thu;Weekday;4;1;January;Jan;1;2019;201901
20190125;43490;5;25;Friday;Fri;Weekday;4;1;January;Jan;1;2019;201901
20190126;43491;6;26;Saturday;Sat;Weekend;4;1;January;Jan;1;2019;201901
20190127;43492;7;27;Sunday;Sun;Weekend;4;1;January;Jan;1;2019;201901
20190128;43493;1;28;Monday;Mon;Weekday;5;1;January;Jan;1;2019;201901
20190129;43494;2;29;Tuesday;Tue;Weekday;5;1;January;Jan;1;2019;201901
20190130;43495;3;30;Wednesday;Wed;Weekday;5;1;January;Jan;1;2019;201901
20190131;43496;4;31;Thursday;Thu;Weekday;5;1;January;Jan;1;2019;201901
20190201;43497;5;1;Friday;Fri;Weekday;5;2;February;Feb;1;2019;201902
20190202;43498;6;2;Saturday;Sat;Weekend;5;2;February;Feb;1;2019;201902
20190203;43499;7;3;Sunday;Sun;Weekend;5;2;February;Feb;1;2019;201902
20190204;43500;1;4;Monday;Mon;Weekday;6;2;February;Feb;1;2019;201902
20190205;43501;2;5;Tuesday;Tue;Weekday;6;2;February;Feb;1;2019;201902
20190206;43502;3;6;Wednesday;Wed;Weekday;6;2;February;Feb;1;2019;201902
20190207;43503;4;7;Thursday;Thu;Weekday;6;2;February;Feb;1;2019;201902
20190208;43504;5;8;Friday;Fri;Weekday;6;2;February;Feb;1;2019;201902
20190209;43505;6;9;Saturday;Sat;Weekend;6;2;February;Feb;1;2019;201902
20190210;43506;7;10;Sunday;Sun;Weekend;6;2;February;Feb;1;2019;201902
20190211;43507;1;11;Monday;Mon;Weekday;7;2;February;Feb;1;2019;201902
20190212;43508;2;12;Tuesday;Tue;Weekday;7;2;February;Feb;1;2019;201902
20190213;43509;3;13;Wednesday;Wed;Weekday;7;2;February;Feb;1;2019;201902
20190214;43510;4;14;Thursday;Thu;Weekday;7;2;February;Feb;1;2019;201902
20190215;43511;5;15;Friday;Fri;Weekday;7;2;February;Feb;1;2019;201902
20190216;43512;6;16;Saturday;Sat;Weekend;7;2;February;Feb;1;2019;201902
20190217;43513;7;17;Sunday;Sun;Weekend;7;2;February;Feb;1;2019;201902
20190218;43514;1;18;Monday;Mon;Weekday;8;2;February;Feb;1;2019;201902
20190219;43515;2;19;Tuesday;Tue;Weekday;8;2;February;Feb;1;2019;201902
20190220;43516;3;20;Wednesday;Wed;Weekday;8;2;February;Feb;1;2019;201902
20190221;43517;4;21;Thursday;Thu;Weekday;8;2;February;Feb;1;2019;201902
20190222;43518;5;22;Friday;Fri;Weekday;8;2;February;Feb;1;2019;201902
20190223;43519;6;23;Saturday;Sat;Weekend;8;2;February;Feb;1;2019;201902
20190224;43520;7;24;Sunday;Sun;Weekend;8;2;February;Feb;1;2019;201902
20190225;43521;1;25;Monday;Mon;Weekday;9;2;February;Feb;1;2019;201902
20190226;43522;2;26;Tuesday;Tue;Weekday;9;2;February;Feb;1;2019;201902
20190227;43523;3;27;Wednesday;Wed;Weekday;9;2;February;Feb;1;2019;201902
20190228;43524;4;28;Thursday;Thu;Weekday;9;2;February;Feb;1;2019;201902
20190301;43525;5;1;Friday;Fri;Weekday;9;3;March;Mar;1;2019;201903
20190302;43526;6;2;Saturday;Sat;Weekend;9;3;March;Mar;1;2019;201903
20190303;43527;7;3;Sunday;Sun;Weekend;9;3;March;Mar;1;2019;201903
20190304;43528;1;4;Monday;Mon;Weekday;10;3;March;Mar;1;2019;201903
20190305;43529;2;5;Tuesday;Tue;Weekday;10;3;March;Mar;1;2019;201903
20190306;43530;3;6;Wednesday;Wed;Weekday;10;3;March;Mar;1;2019;201903
20190307;43531;4;7;Thursday;Thu;Weekday;10;3;March;Mar;1;2019;201903
20190308;43532;5;8;Friday;Fri;Weekday;10;3;March;Mar;1;2019;201903
20190309;43533;6;9;Saturday;Sat;Weekend;10;3;March;Mar;1;2019;201903
20190310;43534;7;10;Sunday;Sun;Weekend;10;3;March;Mar;1;2019;201903
20190311;43535;1;11;Monday;Mon;Weekday;11;3;March;Mar;1;2019;201903
20190312;43536;2;12;Tuesday;Tue;Weekday;11;3;March;Mar;1;2019;201903
20190313;43537;3;13;Wednesday;Wed;Weekday;11;3;March;Mar;1;2019;201903
20190314;43538;4;14;Thursday;Thu;Weekday;11;3;March;Mar;1;2019;201903
20190315;43539;5;15;Friday;Fri;Weekday;11;3;March;Mar;1;2019;201903
20190316;43540;6;16;Saturday;Sat;Weekend;11;3;March;Mar;1;2019;201903
20190317;43541;7;17;Sunday;Sun;Weekend;11;3;March;Mar;1;2019;201903
20190318;43542;1;18;Monday;Mon;Weekday;12;3;March;Mar;1;2019;201903
20190319;43543;2;19;Tuesday;Tue;Weekday;12;3;March;Mar;1;2019;201903
20190320;43544;3;20;Wednesday;Wed;Weekday;12;3;March;Mar;1;2019;201903
20190321;43545;4;21;Thursday;Thu;Weekday;12;3;March;Mar;1;2019;201903
20190322;43546;5;22;Friday;Fri;Weekday;12;3;March;Mar;1;2019;201903
20190323;43547;6;23;Saturday;Sat;Weekend;12;3;March;Mar;1;2019;201903
20190324;43548;7;24;Sunday;Sun;Weekend;12;3;March;Mar;1;2019;201903
20190325;43549;1;25;Monday;Mon;Weekday;13;3;March;Mar;1;2019;201903
20190326;43550;2;26;Tuesday;Tue;Weekday;13;3;March;Mar;1;2019;201903
20190327;43551;3;27;Wednesday;Wed;Weekday;13;3;March;Mar;1;2019;201903
20190328;43552;4;28;Thursday;Thu;Weekday;13;3;March;Mar;1;2019;201903
20190329;43553;5;29;Friday;Fri;Weekday;13;3;March;Mar;1;2019;201903
20190330;43554;6;30;Saturday;Sat;Weekend;13;3;March;Mar;1;2019;201903
20190331;43555;7;31;Sunday;Sun;Weekend;13;3;March;Mar;1;2019;201903
20190401;43556;1;1;Monday;Mon;Weekday;14;4;April;Apr;2;2019;201904
20190402;43557;2;2;Tuesday;Tue;Weekday;14;4;April;Apr;2;2019;201904
20190403;43558;3;3;Wednesday;Wed;Weekday;14;4;April;Apr;2;2019;201904
20190404;43559;4;4;Thursday;Thu;Weekday;14;4;April;Apr;2;2019;201904
20190405;43560;5;5;Friday;Fri;Weekday;14;4;April;Apr;2;2019;201904
20190406;43561;6;6;Saturday;Sat;Weekend;14;4;April;Apr;2;2019;201904
20190407;43562;7;7;Sunday;Sun;Weekend;14;4;April;Apr;2;2019;201904
20190408;43563;1;8;Monday;Mon;Weekday;15;4;April;Apr;2;2019;201904
20190409;43564;2;9;Tuesday;Tue;Weekday;15;4;April;Apr;2;2019;201904
20190410;43565;3;10;Wednesday;Wed;Weekday;15;4;April;Apr;2;2019;201904
20190411;43566;4;11;Thursday;Thu;Weekday;15;4;April;Apr;2;2019;201904
20190412;43567;5;12;Friday;Fri;Weekday;15;4;April;Apr;2;2019;201904
20190413;43568;6;13;Saturday;Sat;Weekend;15;4;April;Apr;2;2019;201904
20190414;43569;7;14;Sunday;Sun;Weekend;15;4;April;Apr;2;2019;201904
20190415;43570;1;15;Monday;Mon;Weekday;16;4;April;Apr;2;2019;201904
20190416;43571;2;16;Tuesday;Tue;Weekday;16;4;April;Apr;2;2019;201904
20190417;43572;3;17;Wednesday;Wed;Weekday;16;4;April;Apr;2;2019;201904
20190418;43573;4;18;Thursday;Thu;Weekday;16;4;April;Apr;2;2019;201904
20190419;43574;5;19;Friday;Fri;Weekday;16;4;April;Apr;2;2019;201904
20190420;43575;6;20;Saturday;Sat;Weekend;16;4;April;Apr;2;2019;201904
20190421;43576;7;21;Sunday;Sun;Weekend;16;4;April;Apr;2;2019;201904
20190422;43577;1;22;Monday;Mon;Weekday;17;4;April;Apr;2;2019;201904
20190423;43578;2;23;Tuesday;Tue;Weekday;17;4;April;Apr;2;2019;201904
20190424;43579;3;24;Wednesday;Wed;Weekday;17;4;April;Apr;2;2019;201904
20190425;43580;4;25;Thursday;Thu;Weekday;17;4;April;Apr;2;2019;201904
20190426;43581;5;26;Friday;Fri;Weekday;17;4;April;Apr;2;2019;201904
20190427;43582;6;27;Saturday;Sat;Weekend;17;4;April;Apr;2;2019;201904
20190428;43583;7;28;Sunday;Sun;Weekend;17;4;April;Apr;2;2019;201904
20190429;43584;1;29;Monday;Mon;Weekday;18;4;April;Apr;2;2019;201904
20190430;43585;2;30;Tuesday;Tue;Weekday;18;4;April;Apr;2;2019;201904
20190501;43586;3;1;Wednesday;Wed;Weekday;18;5;May;May;2;2019;201905
20190502;43587;4;2;Thursday;Thu;Weekday;18;5;May;May;2;2019;201905
20190503;43588;5;3;Friday;Fri;Weekday;18;5;May;May;2;2019;201905
20190504;43589;6;4;Saturday;Sat;Weekend;18;5;May;May;2;2019;201905
20190505;43590;7;5;Sunday;Sun;Weekend;18;5;May;May;2;2019;201905
20190506;43591;1;6;Monday;Mon;Weekday;19;5;May;May;2;2019;201905
20190507;43592;2;7;Tuesday;Tue;Weekday;19;5;May;May;2;2019;201905
20190508;43593;3;8;Wednesday;Wed;Weekday;19;5;May;May;2;2019;201905
20190509;43594;4;9;Thursday;Thu;Weekday;19;5;May;May;2;2019;201905
20190510;43595;5;10;Friday;Fri;Weekday;19;5;May;May;2;2019;201905
20190511;43596;6;11;Saturday;Sat;Weekend;19;5;May;May;2;2019;201905
20190512;43597;7;12;Sunday;Sun;Weekend;19;5;May;May;2;2019;201905
20190513;43598;1;13;Monday;Mon;Weekday;20;5;May;May;2;2019;201905
20190514;43599;2;14;Tuesday;Tue;Weekday;20;5;May;May;2;2019;201905
20190515;43600;3;15;Wednesday;Wed;Weekday;20;5;May;May;2;2019;201905
20190516;43601;4;16;Thursday;Thu;Weekday;20;5;May;May;2;2019;201905
20190517;43602;5;17;Friday;Fri;Weekday;20;5;May;May;2;2019;201905
20190518;43603;6;18;Saturday;Sat;Weekend;20;5;May;May;2;2019;201905
20190519;43604;7;19;Sunday;Sun;Weekend;20;5;May;May;2;2019;201905
20190520;43605;1;20;Monday;Mon;Weekday;21;5;May;May;2;2019;201905
20190521;43606;2;21;Tuesday;Tue;Weekday;21;5;May;May;2;2019;201905
20190522;43607;3;22;Wednesday;Wed;Weekday;21;5;May;May;2;2019;201905
20190523;43608;4;23;Thursday;Thu;Weekday;21;5;May;May;2;2019;201905
20190524;43609;5;24;Friday;Fri;Weekday;21;5;May;May;2;2019;201905
20190525;43610;6;25;Saturday;Sat;Weekend;21;5;May;May;2;2019;201905
20190526;43611;7;26;Sunday;Sun;Weekend;21;5;May;May;2;2019;201905
20190527;43612;1;27;Monday;Mon;Weekday;22;5;May;May;2;2019;201905
20190528;43613;2;28;Tuesday;Tue;Weekday;22;5;May;May;2;2019;201905
20190529;43614;3;29;Wednesday;Wed;Weekday;22;5;May;May;2;2019;201905
20190530;43615;4;30;Thursday;Thu;Weekday;22;5;May;May;2;2019;201905
20190531;43616;5;31;Friday;Fri;Weekday;22;5;May;May;2;2019;201905
20190601;43617;6;1;Saturday;Sat;Weekend;22;6;June;Jun;2;2019;201906
20190602;43618;7;2;Sunday;Sun;Weekend;22;6;June;Jun;2;2019;201906
20190603;43619;1;3;Monday;Mon;Weekday;23;6;June;Jun;2;2019;201906
20190604;43620;2;4;Tuesday;Tue;Weekday;23;6;June;Jun;2;2019;201906
20190605;43621;3;5;Wednesday;Wed;Weekday;23;6;June;Jun;2;2019;201906
20190606;43622;4;6;Thursday;Thu;Weekday;23;6;June;Jun;2;2019;201906
20190607;43623;5;7;Friday;Fri;Weekday;23;6;June;Jun;2;2019;201906
20190608;43624;6;8;Saturday;Sat;Weekend;23;6;June;Jun;2;2019;201906
20190609;43625;7;9;Sunday;Sun;Weekend;23;6;June;Jun;2;2019;201906
20190610;43626;1;10;Monday;Mon;Weekday;24;6;June;Jun;2;2019;201906
20190611;43627;2;11;Tuesday;Tue;Weekday;24;6;June;Jun;2;2019;201906
20190612;43628;3;12;Wednesday;Wed;Weekday;24;6;June;Jun;2;2019;201906
20190613;43629;4;13;Thursday;Thu;Weekday;24;6;June;Jun;2;2019;201906
20190614;43630;5;14;Friday;Fri;Weekday;24;6;June;Jun;2;2019;201906
20190615;43631;6;15;Saturday;Sat;Weekend;24;6;June;Jun;2;2019;201906
20190616;43632;7;16;Sunday;Sun;Weekend;24;6;June;Jun;2;2019;201906
20190617;43633;1;17;Monday;Mon;Weekday;25;6;June;Jun;2;2019;201906
20190618;43634;2;18;Tuesday;Tue;Weekday;25;6;June;Jun;2;2019;201906
20190619;43635;3;19;Wednesday;Wed;Weekday;25;6;June;Jun;2;2019;201906
20190620;43636;4;20;Thursday;Thu;Weekday;25;6;June;Jun;2;2019;201906
20190621;43637;5;21;Friday;Fri;Weekday;25;6;June;Jun;2;2019;201906
20190622;43638;6;22;Saturday;Sat;Weekend;25;6;June;Jun;2;2019;201906
20190623;43639;7;23;Sunday;Sun;Weekend;25;6;June;Jun;2;2019;201906
20190624;43640;1;24;Monday;Mon;Weekday;26;6;June;Jun;2;2019;201906
20190625;43641;2;25;Tuesday;Tue;Weekday;26;6;June;Jun;2;2019;201906
20190626;43642;3;26;Wednesday;Wed;Weekday;26;6;June;Jun;2;2019;201906
20190627;43643;4;27;Thursday;Thu;Weekday;26;6;June;Jun;2;2019;201906
20190628;43644;5;28;Friday;Fri;Weekday;26;6;June;Jun;2;2019;201906
20190629;43645;6;29;Saturday;Sat;Weekend;26;6;June;Jun;2;2019;201906
20190630;43646;7;30;Sunday;Sun;Weekend;26;6;June;Jun;2;2019;201906
20190701;43647;1;1;Monday;Mon;Weekday;27;7;July;Jul;3;2019;201907
20190702;43648;2;2;Tuesday;Tue;Weekday;27;7;July;Jul;3;2019;201907
20190703;43649;3;3;Wednesday;Wed;Weekday;27;7;July;Jul;3;2019;201907
20190704;43650;4;4;Thursday;Thu;Weekday;27;7;July;Jul;3;2019;201907
20190705;43651;5;5;Friday;Fri;Weekday;27;7;July;Jul;3;2019;201907
20190706;43652;6;6;Saturday;Sat;Weekend;27;7;July;Jul;3;2019;201907
20190707;43653;7;7;Sunday;Sun;Weekend;27;7;July;Jul;3;2019;201907
20190708;43654;1;8;Monday;Mon;Weekday;28;7;July;Jul;3;2019;201907
20190709;43655;2;9;Tuesday;Tue;Weekday;28;7;July;Jul;3;2019;201907
20190710;43656;3;10;Wednesday;Wed;Weekday;28;7;July;Jul;3;2019;201907
20190711;43657;4;11;Thursday;Thu;Weekday;28;7;July;Jul;3;2019;201907
20190712;43658;5;12;Friday;Fri;Weekday;28;7;July;Jul;3;2019;201907
20190713;43659;6;13;Saturday;Sat;Weekend;28;7;July;Jul;3;2019;201907
20190714;43660;7;14;Sunday;Sun;Weekend;28;7;July;Jul;3;2019;201907
20190715;43661;1;15;Monday;Mon;Weekday;29;7;July;Jul;3;2019;201907
20190716;43662;2;16;Tuesday;Tue;Weekday;29;7;July;Jul;3;2019;201907
20190717;43663;3;17;Wednesday;Wed;Weekday;29;7;July;Jul;3;2019;201907
20190718;43664;4;18;Thursday;Thu;Weekday;29;7;July;Jul;3;2019;201907
20190719;43665;5;19;Friday;Fri;Weekday;29;7;July;Jul;3;2019;201907
20190720;43666;6;20;Saturday;Sat;Weekend;29;7;July;Jul;3;2019;201907
20190721;43667;7;21;Sunday;Sun;Weekend;29;7;July;Jul;3;2019;201907
20190722;43668;1;22;Monday;Mon;Weekday;30;7;July;Jul;3;2019;201907
20190723;43669;2;23;Tuesday;Tue;Weekday;30;7;July;Jul;3;2019;201907
20190724;43670;3;24;Wednesday;Wed;Weekday;30;7;July;Jul;3;2019;201907
20190725;43671;4;25;Thursday;Thu;Weekday;30;7;July;Jul;3;2019;201907
20190726;43672;5;26;Friday;Fri;Weekday;30;7;July;Jul;3;2019;201907
20190727;43673;6;27;Saturday;Sat;Weekend;30;7;July;Jul;3;2019;201907
20190728;43674;7;28;Sunday;Sun;Weekend;30;7;July;Jul;3;2019;201907
20190729;43675;1;29;Monday;Mon;Weekday;31;7;July;Jul;3;2019;201907
20190730;43676;2;30;Tuesday;Tue;Weekday;31;7;July;Jul;3;2019;201907
20190731;43677;3;31;Wednesday;Wed;Weekday;31;7;July;Jul;3;2019;201907
20190801;43678;4;1;Thursday;Thu;Weekday;31;8;August;Aug;3;2019;201908
20190802;43679;5;2;Friday;Fri;Weekday;31;8;August;Aug;3;2019;201908
20190803;43680;6;3;Saturday;Sat;Weekend;31;8;August;Aug;3;2019;201908
20190804;43681;7;4;Sunday;Sun;Weekend;31;8;August;Aug;3;2019;201908
20190805;43682;1;5;Monday;Mon;Weekday;32;8;August;Aug;3;2019;201908
20190806;43683;2;6;Tuesday;Tue;Weekday;32;8;August;Aug;3;2019;201908
20190807;43684;3;7;Wednesday;Wed;Weekday;32;8;August;Aug;3;2019;201908
20190808;43685;4;8;Thursday;Thu;Weekday;32;8;August;Aug;3;2019;201908
20190809;43686;5;9;Friday;Fri;Weekday;32;8;August;Aug;3;2019;201908
20190810;43687;6;10;Saturday;Sat;Weekend;32;8;August;Aug;3;2019;201908
20190811;43688;7;11;Sunday;Sun;Weekend;32;8;August;Aug;3;2019;201908
20190812;43689;1;12;Monday;Mon;Weekday;33;8;August;Aug;3;2019;201908
20190813;43690;2;13;Tuesday;Tue;Weekday;33;8;August;Aug;3;2019;201908
20190814;43691;3;14;Wednesday;Wed;Weekday;33;8;August;Aug;3;2019;201908
20190815;43692;4;15;Thursday;Thu;Weekday;33;8;August;Aug;3;2019;201908
20190816;43693;5;16;Friday;Fri;Weekday;33;8;August;Aug;3;2019;201908
20190817;43694;6;17;Saturday;Sat;Weekend;33;8;August;Aug;3;2019;201908
20190818;43695;7;18;Sunday;Sun;Weekend;33;8;August;Aug;3;2019;201908
20190819;43696;1;19;Monday;Mon;Weekday;34;8;August;Aug;3;2019;201908
20190820;43697;2;20;Tuesday;Tue;Weekday;34;8;August;Aug;3;2019;201908
20190821;43698;3;21;Wednesday;Wed;Weekday;34;8;August;Aug;3;2019;201908
20190822;43699;4;22;Thursday;Thu;Weekday;34;8;August;Aug;3;2019;201908
20190823;43700;5;23;Friday;Fri;Weekday;34;8;August;Aug;3;2019;201908
20190824;43701;6;24;Saturday;Sat;Weekend;34;8;August;Aug;3;2019;201908
20190825;43702;7;25;Sunday;Sun;Weekend;34;8;August;Aug;3;2019;201908
20190826;43703;1;26;Monday;Mon;Weekday;35;8;August;Aug;3;2019;201908
20190827;43704;2;27;Tuesday;Tue;Weekday;35;8;August;Aug;3;2019;201908
20190828;43705;3;28;Wednesday;Wed;Weekday;35;8;August;Aug;3;2019;201908
