time_id,time,hour,minute,second
17593,1970-01-01 04:53:13,4,53,13
17594,1970-01-01 04:53:14,4,53,14
17595,1970-01-01 04:53:15,4,53,15
17596,1970-01-01 04:53:16,4,53,16
17597,1970-01-01 04:53:17,4,53,17
17598,1970-01-01 04:53:18,4,53,18
17599,1970-01-01 04:53:19,4,53,19
17600,1970-01-01 04:53:20,4,53,20
17601,1970-01-01 04:53:21,4,53,21
17602,1970-01-01 04:53:22,4,53,22
17603,1970-01-01 04:53:23,4,53,23
17604,1970-01-01 04:53:24,4,53,24
17605,1970-01-01 04:53:25,4,53,25
17606,1970-01-01 04:53:26,4,53,26
17607,1970-01-01 04:53:27,4,53,27
17608,1970-01-01 04:53:28,4,53,28
17609,1970-01-01 04:53:29,4,53,29
17610,1970-01-01 04:53:30,4,53,30
17611,1970-01-01 04:53:31,4,53,31
17612,1970-01-01 04:53:32,4,53,32
17613,1970-01-01 04:53:33,4,53,33
17614,1970-01-01 04:53:34,4,53,34
17615,1970-01-01 04:53:35,4,53,35
17616,1970-01-01 04:53:36,4,53,36
17617,1970-01-01 04:53:37,4,53,37
17618,1970-01-01 04:53:38,4,53,38
17619,1970-01-01 04:53:39,4,53,39
17620,1970-01-01 04:53:40,4,53,40
17621,1970-01-01 04:53:41,4,53,41
17622,1970-01-01 04:53:42,4,53,42
17623,1970-01-01 04:53:43,4,53,43
17624,1970-01-01 04:53:44,4,53,44
17625,1970-01-01 04:53:45,4,53,45
17626,1970-01-01 04:53:46,4,53,46
17627,1970-01-01 04:53:47,4,53,47
17628,1970-01-01 04:53:48,4,53,48
17629,1970-01-01 04:53:49,4,53,49
17630,1970-01-01 04:53:50,4,53,50
17631,1970-01-01 04:53:51,4,53,51
17632,1970-01-01 04:53:52,4,53,52
17633,1970-01-01 04:53:53,4,53,53
17634,1970-01-01 04:53:54,4,53,54
17635,1970-01-01 04:53:55,4,53,55
17636,1970-01-01 04:53:56,4,53,56
17637,1970-01-01 04:53:57,4,53,57
17638,1970-01-01 04:53:58,4,53,58
17639,1970-01-01 04:53:59,4,53,59
17640,1970-01-01 04:54:00,4,54,0
17641,1970-01-01 04:54:01,4,54,1
17642,1970-01-01 04:54:02,4,54,2
17643,1970-01-01 04:54:03,4,54,3
17644,1970-01-01 04:54:04,4,54,4
17645,1970-01-01 04:54:05,4,54,5
17646,1970-01-01 04:54:06,4,54,6
17647,1970-01-01 04:54:07,4,54,7
17648,1970-01-01 04:54:08,4,54,8
17649,1970-01-01 04:54:09,4,54,9
17650,1970-01-01 04:54:10,4,54,10
17651,1970-01-01 04:54:11,4,54,11
17652,1970-01-01 04:54:12,4,54,12
17653,1970-01-01 04:54:13,4,54,13
17654,1970-01-01 04:54:14,4,54,14
17655,1970-01-01 04:54:15,4,54,15
17656,1970-01-01 04:54:16,4,54,16
17657,1970-01-01 04:54:17,4,54,17
17658,1970-01-01 04:54:18,4,54,18
17659,1970-01-01 04:54:19,4,54,19
17660,1970-01-01 04:54:20,4,54,20
17661,1970-01-01 04:54:21,4,54,21
17662,1970-01-01 04:54:22,4,54,22
17663,1970-01-01 04:54:23,4,54,23
17664,1970-01-01 04:54:24,4,54,24
17665,1970-01-01 04:54:25,4,54,25
17666,1970-01-01 04:54:26,4,54,26
17667,1970-01-01 04:54:27,4,54,27
17668,1970-01-01 04:54:28,4,54,28
17669,1970-01-01 04:54:29,4,54,29
17670,1970-01-01 04:54:30,4,54,30
17671,1970-01-01 04:54:31,4,54,31
17672,1970-01-01 04:54:32,4,54,32
17673,1970-01-01 04:54:33,4,54,33
17674,1970-01-01 04:54:34,4,54,34
17675,1970-01-01 04:54:35,4,54,35
17676,1970-01-01 04:54:36,4,54,36
17677,1970-01-01 04:54:37,4,54,37
17678,1970-01-01 04:54:38,4,54,38
17679,1970-01-01 04:54:39,4,54,39
17680,1970-01-01 04:54:40,4,54,40
17681,1970-01-01 04:54:41,4,54,41
17682,1970-01-01 04:54:42,4,54,42
17683,1970-01-01 04:54:43,4,54,43
17684,1970-01-01 04:54:44,4,54,44
17685,1970-01-01 04:54:45,4,54,45
17686,1970-01-01 04:54:46,4,54,46
17687,1970-01-01 04:54:47,4,54,47
17688,1970-01-01 04:54:48,4,54,48
17689,1970-01-01 04:54:49,4,54,49
17690,1970-01-01 04:54:50,4,54,50
17691,1970-01-01 04:54:51,4,54,51
17692,1970-01-01 04:54:52,4,54,52
17693,1970-01-01 04:54:53,4,54,53
17694,1970-01-01 04:54:54,4,54,54
17695,1970-01-01 04:54:55,4,54,55
17696,1970-01-01 04:54:56,4,54,56
17697,1970-01-01 04:54:57,4,54,57
17698,1970-01-01 04:54:58,4,54,58
17699,1970-01-01 04:54:59,4,54,59
17700,1970-01-01 04:55:00,4,55,0
17701,1970-01-01 04:55:01,4,55,1
17702,1970-01-01 04:55:02,4,55,2
17703,1970-01-01 04:55:03,4,55,3
17704,1970-01-01 04:55:04,4,55,4
17705,1970-01-01 04:55:05,4,55,5
17706,1970-01-01 04:55:06,4,55,6
17707,1970-01-01 04:55:07,4,55,7
17708,1970-01-01 04:55:08,4,55,8
17709,1970-01-01 04:55:09,4,55,9
17710,1970-01-01 04:55:10,4,55,10
17711,1970-01-01 04:55:11,4,55,11
17712,1970-01-01 04:55:12,4,55,12
17713,1970-01-01 04:55:13,4,55,13
17714,1970-01-01 04:55:14,4,55,14
17715,1970-01-01 04:55:15,4,55,15
17716,1970-01-01 04:55:16,4,55,16
17717,1970-01-01 04:55:17,4,55,17
17718,1970-01-01 04:55:18,4,55,18
17719,1970-01-01 04:55:19,4,55,19
17720,1970-01-01 04:55:20,4,55,20
17721,1970-01-01 04:55:21,4,55,21
17722,1970-01-01 04:55:22,4,55,22
17723,1970-01-01 04:55:23,4,55,23
17724,1970-01-01 04:55:24,4,55,24
17725,1970-01-01 04:55:25,4,55,25
17726,1970-01-01 04:55:26,4,55,26
17727,1970-01-01 04:55:27,4,55,27
17728,1970-01-01 04:55:28,4,55,28
17729,1970-01-01 04:55:29,4,55,29
17730,1970-01-01 04:55:30,4,55,30
17731,1970-01-01 04:55:31,4,55,31
17732,1970-01-01 04:55:32,4,55,32
17733,1970-01-01 04:55:33,4,55,33
17734,1970-01-01 04:55:34,4,55,34
17735,1970-01-01 04:55:35,4,55,35
17736,1970-01-01 04:55:36,4,55,36
17737,1970-01-01 04:55:37,4,55,37
17738,1970-01-01 04:55:38,4,55,38
17739,1970-01-01 04:55:39,4,55,39
17740,1970-01-01 04:55:40,4,55,40
17741,1970-01-01 04:55:41,4,55,41
17742,1970-01-01 04:55:42,4,55,42
17743,1970-01-01 04:55:43,4,55,43
17744,1970-01-01 04:55:44,4,55,44
17745,1970-01-01 04:55:45,4,55,45
17746,1970-01-01 04:55:46,4,55,46
17747,1970-01-01 04:55:47,4,55,47
17748,1970-01-01 04:55:48,4,55,48
17749,1970-01-01 04:55:49,4,55,49
17750,1970-01-01 04:55:50,4,55,50
17751,1970-01-01 04:55:51,4,55,51
17752,1970-01-01 04:55:52,4,55,52
17753,1970-01-01 04:55:53,4,55,53
17754,1970-01-01 04:55:54,4,55,54
17755,1970-01-01 04:55:55,4,55,55
17756,1970-01-01 04:55:56,4,55,56
17757,1970-01-01 04:55:57,4,55,57
17758,1970-01-01 04:55:58,4,55,58
17759,1970-01-01 04:55:59,4,55,59
17760,1970-01-01 04:56:00,4,56,0
17761,1970-01-01 04:56:01,4,56,1
17762,1970-01-01 04:56:02,4,56,2
17763,1970-01-01 04:56:03,4,56,3
17764,1970-01-01 04:56:04,4,56,4
17765,1970-01-01 04:56:05,4,56,5
17766,1970-01-01 04:56:06,4,56,6
17767,1970-01-01 04:56:07,4,56,7
17768,1970-01-01 04:56:08,4,56,8
17769,1970-01-01 04:56:09,4,56,9
17770,1970-01-01 04:56:10,4,56,10
17771,1970-01-01 04:56:11,4,56,11
17772,1970-01-01 04:56:12,4,56,12
17773,1970-01-01 04:56:13,4,56,13
17774,1970-01-01 04:56:14,4,56,14
17775,1970-01-01 04:56:15,4,56,15
17776,1970-01-01 04:56:16,4,56,16
17777,1970-01-01 04:56:17,4,56,17
17778,1970-01-01 04:56:18,4,56,18
17779,1970-01-01 04:56:19,4,56,19
17780,1970-01-01 04:56:20,4,56,20
17781,1970-01-01 04:56:21,4,56,21
17782,1970-01-01 04:56:22,4,56,22
17783,1970-01-01 04:56:23,4,56,23
17784,1970-01-01 04:56:24,4,56,24
17785,1970-01-01 04:56:25,4,56,25
17786,1970-01-01 04:56:26,4,56,26
17787,1970-01-01 04:56:27,4,56,27
17788,1970-01-01 04:56:28,4,56,28
17789,1970-01-01 04:56:29,4,56,29
17790,1970-01-01 04:56:30,4,56,30
17791,1970-01-01 04:56:31,4,56,31
17792,1970-01-01 04:56:32,4,56,32
17793,1970-01-01 04:56:33,4,56,33
17794,1970-01-01 04:56:34,4,56,34
17795,1970-01-01 04:56:35,4,56,35
17796,1970-01-01 04:56:36,4,56,36
17797,1970-01-01 04:56:37,4,56,37
17798,1970-01-01 04:56:38,4,56,38
17799,1970-01-01 04:56:39,4,56,39
17800,1970-01-01 04:56:40,4,56,40
17801,1970-01-01 04:56:41,4,56,41
17802,1970-01-01 04:56:42,4,56,42
17803,1970-01-01 04:56:43,4,56,43
17804,1970-01-01 04:56:44,4,56,44
17805,1970-01-01 04:56:45,4,56,45
17806,1970-01-01 04:56:46,4,56,46
17807,1970-01-01 04:56:47,4,56,47
17808,1970-01-01 04:56:48,4,56,48
17809,1970-01-01 04:56:49,4,56,49
17810,1970-01-01 04:56:50,4,56,50
17811,1970-01-01 04:56:51,4,56,51
17812,1970-01-01 04:56:52,4,56,52
17813,1970-01-01 04:56:53,4,56,53
17814,1970-01-01 04:56:54,4,56,54
17815,1970-01-01 04:56:55,4,56,55
17816,1970-01-01 04:56:56,4,56,56
17817,1970-01-01 04:56:57,4,56,57
17818,1970-01-01 04:56:58,4,56,58
17819,1970-01-01 04:56:59,4,56,59
17820,1970-01-01 04:57:00,4,57,0
17821,1970-01-01 04:57:01,4,57,1
17822,1970-01-01 04:57:02,4,57,2
17823,1970-01-01 04:57:03,4,57,3
17824,1970-01-01 04:57:04,4,57,4
17825,1970-01-01 04:57:05,4,57,5
17826,1970-01-01 04:57:06,4,57,6
17827,1970-01-01 04:57:07,4,57,7
17828,1970-01-01 04:57:08,4,57,8
17829,1970-01-01 04:57:09,4,57,9
17830,1970-01-01 04:57:10,4,57,10
17831,1970-01-01 04:57:11,4,57,11
17832,1970-01-01 04:57:12,4,57,12
17833,1970-01-01 04:57:13,4,57,13
17834,1970-01-01 04:57:14,4,57,14
17835,1970-01-01 04:57:15,4,57,15
17836,1970-01-01 04:57:16,4,57,16
17837,1970-01-01 04:57:17,4,57,17
17838,1970-01-01 04:57:18,4,57,18
17839,1970-01-01 04:57:19,4,57,19
17840,1970-01-01 04:57:20,4,57,20
17841,1970-01-01 04:57:21,4,57,21
17842,1970-01-01 04:57:22,4,57,22
17843,1970-01-01 04:57:23,4,57,23
17844,1970-01-01 04:57:24,4,57,24
17845,1970-01-01 04:57:25,4,57,25
17846,1970-01-01 04:57:26,4,57,26
17847,1970-01-01 04:57:27,4,57,27
17848,1970-01-01 04:57:28,4,57,28
17849,1970-01-01 04:57:29,4,57,29
17850,1970-01-01 04:57:30,4,57,30
17851,1970-01-01 04:57:31,4,57,31
17852,1970-01-01 04:57:32,4,57,32
17853,1970-01-01 04:57:33,4,57,33
17854,1970-01-01 04:57:34,4,57,34
17855,1970-01-01 04:57:35,4,57,35
17856,1970-01-01 04:57:36,4,57,36
17857,1970-01-01 04:57:37,4,57,37
17858,1970-01-01 04:57:38,4,57,38
17859,1970-01-01 04:57:39,4,57,39
17860,1970-01-01 04:57:40,4,57,40
17861,1970-01-01 04:57:41,4,57,41
17862,1970-01-01 04:57:42,4,57,42
17863,1970-01-01 04:57:43,4,57,43
17864,1970-01-01 04:57:44,4,57,44
17865,1970-01-01 04:57:45,4,57,45
17866,1970-01-01 04:57:46,4,57,46
17867,1970-01-01 04:57:47,4,57,47
17868,1970-01-01 04:57:48,4,57,48
17869,1970-01-01 04:57:49,4,57,49
17870,1970-01-01 04:57:50,4,57,50
17871,1970-01-01 04:57:51,4,57,51
17872,1970-01-01 04:57:52,4,57,52
17873,1970-01-01 04:57:53,4,57,53
17874,1970-01-01 04:57:54,4,57,54
17875,1970-01-01 04:57:55,4,57,55
17876,1970-01-01 04:57:56,4,57,56
17877,1970-01-01 04:57:57,4,57,57
17878,1970-01-01 04:57:58,4,57,58
17879,1970-01-01 04:57:59,4,57,59
17880,1970-01-01 04:58:00,4,58,0
17881,1970-01-01 04:58:01,4,58,1
17882,1970-01-01 04:58:02,4,58,2
17883,1970-01-01 04:58:03,4,58,3
17884,1970-01-01 04:58:04,4,58,4
17885,1970-01-01 04:58:05,4,58,5
17886,1970-01-01 04:58:06,4,58,6
17887,1970-01-01 04:58:07,4,58,7
17888,1970-01-01 04:58:08,4,58,8
17889,1970-01-01 04:58:09,4,58,9
17890,1970-01-01 04:58:10,4,58,10
17891,1970-01-01 04:58:11,4,58,11
17892,1970-01-01 04:58:12,4,58,12
17893,1970-01-01 04:58:13,4,58,13
17894,1970-01-01 04:58:14,4,58,14
17895,1970-01-01 04:58:15,4,58,15
17896,1970-01-01 04:58:16,4,58,16
17897,1970-01-01 04:58:17,4,58,17
17898,1970-01-01 04:58:18,4,58,18
17899,1970-01-01 04:58:19,4,58,19
17900,1970-01-01 04:58:20,4,58,20
17901,1970-01-01 04:58:21,4,58,21
17902,1970-01-01 04:58:22,4,58,22
17903,1970-01-01 04:58:23,4,58,23
17904,1970-01-01 04:58:24,4,58,24
17905,1970-01-01 04:58:25,4,58,25
17906,1970-01-01 04:58:26,4,58,26
17907,1970-01-01 04:58:27,4,58,27
17908,1970-01-01 04:58:28,4,58,28
17909,1970-01-01 04:58:29,4,58,29
17910,1970-01-01 04:58:30,4,58,30
17911,1970-01-01 04:58:31,4,58,31
17912,1970-01-01 04:58:32,4,58,32
17913,1970-01-01 04:58:33,4,58,33
17914,1970-01-01 04:58:34,4,58,34
17915,1970-01-01 04:58:35,4,58,35
17916,1970-01-01 04:58:36,4,58,36
17917,1970-01-01 04:58:37,4,58,37
17918,1970-01-01 04:58:38,4,58,38
17919,1970-01-01 04:58:39,4,58,39
17920,1970-01-01 04:58:40,4,58,40
17921,1970-01-01 04:58:41,4,58,41
17922,1970-01-01 04:58:42,4,58,42
17923,1970-01-01 04:58:43,4,58,43
17924,1970-01-01 04:58:44,4,58,44
17925,1970-01-01 04:58:45,4,58,45
17926,1970-01-01 04:58:46,4,58,46
17927,1970-01-01 04:58:47,4,58,47
17928,1970-01-01 04:58:48,4,58,48
17929,1970-01-01 04:58:49,4,58,49
17930,1970-01-01 04:58:50,4,58,50
17931,1970-01-01 04:58:51,4,58,51
17932,1970-01-01 04:58:52,4,58,52
17933,1970-01-01 04:58:53,4,58,53
17934,1970-01-01 04:58:54,4,58,54
17935,1970-01-01 04:58:55,4,58,55
17936,1970-01-01 04:58:56,4,58,56
17937,1970-01-01 04:58:57,4,58,57
17938,1970-01-01 04:58:58,4,58,58
17939,1970-01-01 04:58:59,4,58,59
17940,1970-01-01 04:59:00,4,59,0
17941,1970-01-01 04:59:01,4,59,1
17942,1970-01-01 04:59:02,4,59,2
17943,1970-01-01 04:59:03,4,59,3
17944,1970-01-01 04:59:04,4,59,4
17945,1970-01-01 04:59:05,4,59,5
17946,1970-01-01 04:59:06,4,59,6
17947,1970-01-01 04:59:07,4,59,7
17948,1970-01-01 04:59:08,4,59,8
17949,1970-01-01 04:59:09,4,59,9
17950,1970-01-01 04:59:10,4,59,10
17951,1970-01-01 04:59:11,4,59,11
17952,1970-01-01 04:59:12,4,59,12
17953,1970-01-01 04:59:13,4,59,13
17954,1970-01-01 04:59:14,4,59,14
17955,1970-01-01 04:59:15,4,59,15
17956,1970-01-01 04:59:16,4,59,16
17957,1970-01-01 04:59:17,4,59,17
17958,1970-01-01 04:59:18,4,59,18
17959,1970-01-01 04:59:19,4,59,19
17960,1970-01-01 04:59:20,4,59,20
17961,1970-01-01 04:59:21,4,59,21
17962,1970-01-01 04:59:22,4,59,22
17963,1970-01-01 04:59:23,4,59,23
17964,1970-01-01 04:59:24,4,59,24
17965,1970-01-01 04:59:25,4,59,25
17966,1970-01-01 04:59:26,4,59,26
17967,1970-01-01 04:59:27,4,59,27
17968,1970-01-01 04:59:28,4,59,28
17969,1970-01-01 04:59:29,4,59,29
17970,1970-01-01 04:59:30,4,59,30
17971,1970-01-01 04:59:31,4,59,31
17972,1970-01-01 04:59:32,4,59,32
17973,1970-01-01 04:59:33,4,59,33
17974,1970-01-01 04:59:34,4,59,34
17975,1970-01-01 04:59:35,4,59,35
17976,1970-01-01 04:59:36,4,59,36
17977,1970-01-01 04:59:37,4,59,37
17978,1970-01-01 04:59:38,4,59,38
17979,1970-01-01 04:59:39,4,59,39
17980,1970-01-01 04:59:40,4,59,40
17981,1970-01-01 04:59:41,4,59,41
17982,1970-01-01 04:59:42,4,59,42
17983,1970-01-01 04:59:43,4,59,43
17984,1970-01-01 04:59:44,4,59,44
17985,1970-01-01 04:59:45,4,59,45
17986,1970-01-01 04:59:46,4,59,46
17987,1970-01-01 04:59:47,4,59,47
17988,1970-01-01 04:59:48,4,59,48
17989,1970-01-01 04:59:49,4,59,49
17990,1970-01-01 04:59:50,4,59,50
17991,1970-01-01 04:59:51,4,59,51
17992,1970-01-01 04:59:52,4,59,52
17993,1970-01-01 04:59:53,4,59,53
17994,1970-01-01 04:59:54,4,59,54
17995,1970-01-01 04:59:55,4,59,55
17996,1970-01-01 04:59:56,4,59,56
17997,1970-01-01 04:59:57,4,59,57
17998,1970-01-01 04:59:58,4,59,58
17999,1970-01-01 04:59:59,4,59,59
18000,1970-01-01 05:00:00,5,0,0
18001,1970-01-01 05:00:01,5,0,1
18002,1970-01-01 05:00:02,5,0,2
18003,1970-01-01 05:00:03,5,0,3
18004,1970-01-01 05:00:04,5,0,4
18005,1970-01-01 05:00:05,5,0,5
18006,1970-01-01 05:00:06,5,0,6
18007,1970-01-01 05:00:07,5,0,7
18008,1970-01-01 05:00:08,5,0,8
18009,1970-01-01 05:00:09,5,0,9
18010,1970-01-01 05:00:10,5,0,10
18011,1970-01-01 05:00:11,5,0,11
18012,1970-01-01 05:00:12,5,0,12
18013,1970-01-01 05:00:13,5,0,13
18014,1970-01-01 05:00:14,5,0,14
18015,1970-01-01 05:00:15,5,0,15
18016,1970-01-01 05:00:16,5,0,16
18017,1970-01-01 05:00:17,5,0,17
18018,1970-01-01 05:00:18,5,0,18
18019,1970-01-01 05:00:19,5,0,19
18020,1970-01-01 05:00:20,5,0,20
18021,1970-01-01 05:00:21,5,0,21
18022,1970-01-01 05:00:22,5,0,22
18023,1970-01-01 05:00:23,5,0,23
18024,1970-01-01 05:00:24,5,0,24
18025,1970-01-01 05:00:25,5,0,25
18026,1970-01-01 05:00:26,5,0,26
18027,1970-01-01 05:00:27,5,0,27
18028,1970-01-01 05:00:28,5,0,28
18029,1970-01-01 05:00:29,5,0,29
18030,1970-01-01 05:00:30,5,0,30
18031,1970-01-01 05:00:31,5,0,31
18032,1970-01-01 05:00:32,5,0,32
18033,1970-01-01 05:00:33,5,0,33
18034,1970-01-01 05:00:34,5,0,34
18035,1970-01-01 05:00:35,5,0,35
18036,1970-01-01 05:00:36,5,0,36
18037,1970-01-01 05:00:37,5,0,37
18038,1970-01-01 05:00:38,5,0,38
18039,1970-01-01 05:00:39,5,0,39
18040,1970-01-01 05:00:40,5,0,40
18041,1970-01-01 05:00:41,5,0,41
18042,1970-01-01 05:00:42,5,0,42
18043,1970-01-01 05:00:43,5,0,43
18044,1970-01-01 05:00:44,5,0,44
18045,1970-01-01 05:00:45,5,0,45
18046,1970-01-01 05:00:46,5,0,46
18047,1970-01-01 05:00:47,5,0,47
18048,1970-01-01 05:00:48,5,0,48
18049,1970-01-01 05:00:49,5,0,49
18050,1970-01-01 05:00:50,5,0,50
18051,1970-01-01 05:00:51,5,0,51
18052,1970-01-01 05:00:52,5,0,52
18053,1970-01-01 05:00:53,5,0,53
18054,1970-01-01 05:00:54,5,0,54
18055,1970-01-01 05:00:55,5,0,55
18056,1970-01-01 05:00:56,5,0,56
18057,1970-01-01 05:00:57,5,0,57
18058,1970-01-01 05:00:58,5,0,58
18059,1970-01-01 05:00:59,5,0,59
18060,1970-01-01 05:01:00,5,1,0
18061,1970-01-01 05:01:01,5,1,1
18062,1970-01-01 05:01:02,5,1,2
18063,1970-01-01 05:01:03,5,1,3
18064,1970-01-01 05:01:04,5,1,4
18065,1970-01-01 05:01:05,5,1,5
18066,1970-01-01 05:01:06,5,1,6
18067,1970-01-01 05:01:07,5,1,7
18068,1970-01-01 05:01:08,5,1,8
18069,1970-01-01 05:01:09,5,1,9
18070,1970-01-01 05:01:10,5,1,10
18071,1970-01-01 05:01:11,5,1,11
18072,1970-01-01 05:01:12,5,1,12
18073,1970-01-01 05:01:13,5,1,13
18074,1970-01-01 05:01:14,5,1,14
18075,1970-01-01 05:01:15,5,1,15
18076,1970-01-01 05:01:16,5,1,16
18077,1970-01-01 05:01:17,5,1,17
18078,1970-01-01 05:01:18,5,1,18
18079,1970-01-01 05:01:19,5,1,19
18080,1970-01-01 05:01:20,5,1,20
18081,1970-01-01 05:01:21,5,1,21
18082,1970-01-01 05:01:22,5,1,22
18083,1970-01-01 05:01:23,5,1,23
18084,1970-01-01 05:01:24,5,1,24
18085,1970-01-01 05:01:25,5,1,25
18086,1970-01-01 05:01:26,5,1,26
18087,1970-01-01 05:01:27,5,1,27
18088,1970-01-01 05:01:28,5,1,28
18089,1970-01-01 05:01:29,5,1,29
18090,1970-01-01 05:01:30,5,1,30
18091,1970-01-01 05:01:31,5,1,31
18092,1970-01-01 05:01:32,5,1,32
18093,1970-01-01 05:01:33,5,1,33
18094,1970-01-01 05:01:34,5,1,34
18095,1970-01-01 05:01:35,5,1,35
18096,1970-01-01 05:01:36,5,1,36
18097,1970-01-01 05:01:37,5,1,37
18098,1970-01-01 05:01:38,5,1,38
18099,1970-01-01 05:01:39,5,1,39
18100,1970-01-01 05:01:40,5,1,40
18101,1970-01-01 05:01:41,5,1,41
18102,1970-01-01 05:01:42,5,1,42
18103,1970-01-01 05:01:43,5,1,43
18104,1970-01-01 05:01:44,5,1,44
18105,1970-01-01 05:01:45,5,1,45
18106,1970-01-01 05:01:46,5,1,46
18107,1970-01-01 05:01:47,5,1,47
18108,1970-01-01 05:01:48,5,1,48
18109,1970-01-01 05:01:49,5,1,49
18110,1970-01-01 05:01:50,5,1,50
18111,1970-01-01 05:01:51,5,1,51
18112,1970-01-01 05:01:52,5,1,52
18113,1970-01-01 05:01:53,5,1,53
18114,1970-01-01 05:01:54,5,1,54
18115,1970-01-01 05:01:55,5,1,55
18116,1970-01-01 05:01:56,5,1,56
18117,1970-01-01 05:01:57,5,1,57
18118,1970-01-01 05:01:58,5,1,58
18119,1970-01-01 05:01:59,5,1,59
18120,1970-01-01 05:02:00,5,2,0
18121,1970-01-01 05:02:01,5,2,1
18122,1970-01-01 05:02:02,5,2,2
18123,1970-01-01 05:02:03,5,2,3
18124,1970-01-01 05:02:04,5,2,4
18125,1970-01-01 05:02:05,5,2,5
18126,1970-01-01 05:02:06,5,2,6
18127,1970-01-01 05:02:07,5,2,7
18128,1970-01-01 05:02:08,5,2,8
18129,1970-01-01 05:02:09,5,2,9
18130,1970-01-01 05:02:10,5,2,10
18131,1970-01-01 05:02:11,5,2,11
18132,1970-01-01 05:02:12,5,2,12
18133,1970-01-01 05:02:13,5,2,13
18134,1970-01-01 05:02:14,5,2,14
18135,1970-01-01 05:02:15,5,2,15
18136,1970-01-01 05:02:16,5,2,16
18137,1970-01-01 05:02:17,5,2,17
18138,1970-01-01 05:02:18,5,2,18
18139,1970-01-01 05:02:19,5,2,19
18140,1970-01-01 05:02:20,5,2,20
18141,1970-01-01 05:02:21,5,2,21
18142,1970-01-01 05:02:22,5,2,22
18143,1970-01-01 05:02:23,5,2,23
18144,1970-01-01 05:02:24,5,2,24
18145,1970-01-01 05:02:25,5,2,25
18146,1970-01-01 05:02:26,5,2,26
18147,1970-01-01 05:02:27,5,2,27
18148,1970-01-01 05:02:28,5,2,28
18149,1970-01-01 05:02:29,5,2,29
18150,1970-01-01 05:02:30,5,2,30
18151,1970-01-01 05:02:31,5,2,31
18152,1970-01-01 05:02:32,5,2,32
18153,1970-01-01 05:02:33,5,2,33
18154,1970-01-01 05:02:34,5,2,34
18155,1970-01-01 05:02:35,5,2,35
18156,1970-01-01 05:02:36,5,2,36
18157,1970-01-01 05:02:37,5,2,37
18158,1970-01-01 05:02:38,5,2,38
18159,1970-01-01 05:02:39,5,2,39
18160,1970-01-01 05:02:40,5,2,40
18161,1970-01-01 05:02:41,5,2,41
18162,1970-01-01 05:02:42,5,2,42
18163,1970-01-01 05:02:43,5,2,43
18164,1970-01-01 05:02:44,5,2,44
18165,1970-01-01 05:02:45,5,2,45
18166,1970-01-01 05:02:46,5,2,46
18167,1970-01-01 05:02:47,5,2,47
18168,1970-01-01 05:02:48,5,2,48
18169,1970-01-01 05:02:49,5,2,49
18170,1970-01-01 05:02:50,5,2,50
18171,1970-01-01 05:02:51,5,2,51
18172,1970-01-01 05:02:52,5,2,52
18173,1970-01-01 05:02:53,5,2,53
18174,1970-01-01 05:02:54,5,2,54
18175,1970-01-01 05:02:55,5,2,55
18176,1970-01-01 05:02:56,5,2,56
18177,1970-01-01 05:02:57,5,2,57
18178,1970-01-01 05:02:58,5,2,58
18179,1970-01-01 05:02:59,5,2,59
18180,1970-01-01 05:03:00,5,3,0
18181,1970-01-01 05:03:01,5,3,1
18182,1970-01-01 05:03:02,5,3,2
18183,1970-01-01 05:03:03,5,3,3
18184,1970-01-01 05:03:04,5,3,4
18185,1970-01-01 05:03:05,5,3,5
18186,1970-01-01 05:03:06,5,3,6
18187,1970-01-01 05:03:07,5,3,7
18188,1970-01-01 05:03:08,5,3,8
18189,1970-01-01 05:03:09,5,3,9
18190,1970-01-01 05:03:10,5,3,10
18191,1970-01-01 05:03:11,5,3,11
18192,1970-01-01 05:03:12,5,3,12
18193,1970-01-01 05:03:13,5,3,13
18194,1970-01-01 05:03:14,5,3,14
18195,1970-01-01 05:03:15,5,3,15
18196,1970-01-01 05:03:16,5,3,16
18197,1970-01-01 05:03:17,5,3,17
18198,1970-01-01 05:03:18,5,3,18
18199,1970-01-01 05:03:19,5,3,19
18200,1970-01-01 05:03:20,5,3,20
18201,1970-01-01 05:03:21,5,3,21
18202,1970-01-01 05:03:22,5,3,22
18203,1970-01-01 05:03:23,5,3,23
18204,1970-01-01 05:03:24,5,3,24
18205,1970-01-01 05:03:25,5,3,25
18206,1970-01-01 05:03:26,5,3,26
18207,1970-01-01 05:03:27,5,3,27
18208,1970-01-01 05:03:28,5,3,28
18209,1970-01-01 05:03:29,5,3,29
18210,1970-01-01 05:03:30,5,3,30
18211,1970-01-01 05:03:31,5,3,31
18212,1970-01-01 05:03:32,5,3,32
18213,1970-01-01 05:03:33,5,3,33
18214,1970-01-01 05:03:34,5,3,34
18215,1970-01-01 05:03:35,5,3,35
18216,1970-01-01 05:03:36,5,3,36
18217,1970-01-01 05:03:37,5,3,37
18218,1970-01-01 05:03:38,5,3,38
18219,1970-01-01 05:03:39,5,3,39
18220,1970-01-01 05:03:40,5,3,40
18221,1970-01-01 05:03:41,5,3,41
18222,1970-01-01 05:03:42,5,3,42
18223,1970-01-01 05:03:43,5,3,43
18224,1970-01-01 05:03:44,5,3,44
18225,1970-01-01 05:03:45,5,3,45
18226,1970-01-01 05:03:46,5,3,46
18227,1970-01-01 05:03:47,5,3,47
