date key;full date;day of week;date;day name;day abbrev;weekday flag;week num in year;month;month name;month abbrev;quarter;year;yearmo
20170612;42898;1;12;Monday;Mon;Weekday;25;6;June;Jun;2;2017;201706
20170613;42899;2;13;Tuesday;Tue;Weekday;25;6;June;Jun;2;2017;201706
20170614;42900;3;14;Wednesday;Wed;Weekday;25;6;June;Jun;2;2017;201706
20170615;42901;4;15;Thursday;Thu;Weekday;25;6;June;Jun;2;2017;201706
20170616;42902;5;16;Friday;Fri;Weekday;25;6;June;Jun;2;2017;201706
20170617;42903;6;17;Saturday;Sat;Weekend;25;6;June;Jun;2;2017;201706
20170618;42904;7;18;Sunday;Sun;Weekend;25;6;June;Jun;2;2017;201706
20170619;42905;1;19;Monday;Mon;Weekday;26;6;June;Jun;2;2017;201706
20170620;42906;2;20;Tuesday;Tue;Weekday;26;6;June;Jun;2;2017;201706
20170621;42907;3;21;Wednesday;Wed;Weekday;26;6;June;Jun;2;2017;201706
20170622;42908;4;22;Thursday;Thu;Weekday;26;6;June;Jun;2;2017;201706
20170623;42909;5;23;Friday;Fri;Weekday;26;6;June;Jun;2;2017;201706
20170624;42910;6;24;Saturday;Sat;Weekend;26;6;June;Jun;2;2017;201706
20170625;42911;7;25;Sunday;Sun;Weekend;26;6;June;Jun;2;2017;201706
20170626;42912;1;26;Monday;Mon;Weekday;27;6;June;Jun;2;2017;201706
20170627;42913;2;27;Tuesday;Tue;Weekday;27;6;June;Jun;2;2017;201706
20170628;42914;3;28;Wednesday;Wed;Weekday;27;6;June;Jun;2;2017;201706
20170629;42915;4;29;Thursday;Thu;Weekday;27;6;June;Jun;2;2017;201706
20170630;42916;5;30;Friday;Fri;Weekday;27;6;June;Jun;2;2017;201706
20170701;42917;6;1;Saturday;Sat;Weekend;27;7;July;Jul;3;2017;201707
20170702;42918;7;2;Sunday;Sun;Weekend;27;7;July;Jul;3;2017;201707
20170703;42919;1;3;Monday;Mon;Weekday;28;7;July;Jul;3;2017;201707
20170704;42920;2;4;Tuesday;Tue;Weekday;28;7;July;Jul;3;2017;201707
20170705;42921;3;5;Wednesday;Wed;Weekday;28;7;July;Jul;3;2017;201707
20170706;42922;4;6;Thursday;Thu;Weekday;28;7;July;Jul;3;2017;201707
20170707;42923;5;7;Friday;Fri;Weekday;28;7;July;Jul;3;2017;201707
20170708;42924;6;8;Saturday;Sat;Weekend;28;7;July;Jul;3;2017;201707
20170709;42925;7;9;Sunday;Sun;Weekend;28;7;July;Jul;3;2017;201707
20170710;42926;1;10;Monday;Mon;Weekday;29;7;July;Jul;3;2017;201707
20170711;42927;2;11;Tuesday;Tue;Weekday;29;7;July;Jul;3;2017;201707
20170712;42928;3;12;Wednesday;Wed;Weekday;29;7;July;Jul;3;2017;201707
20170713;42929;4;13;Thursday;Thu;Weekday;29;7;July;Jul;3;2017;201707
20170714;42930;5;14;Friday;Fri;Weekday;29;7;July;Jul;3;2017;201707
20170715;42931;6;15;Saturday;Sat;Weekend;29;7;July;Jul;3;2017;201707
20170716;42932;7;16;Sunday;Sun;Weekend;29;7;July;Jul;3;2017;201707
20170717;42933;1;17;Monday;Mon;Weekday;30;7;July;Jul;3;2017;201707
20170718;42934;2;18;Tuesday;Tue;Weekday;30;7;July;Jul;3;2017;201707
20170719;42935;3;19;Wednesday;Wed;Weekday;30;7;July;Jul;3;2017;201707
20170720;42936;4;20;Thursday;Thu;Weekday;30;7;July;Jul;3;2017;201707
20170721;42937;5;21;Friday;Fri;Weekday;30;7;July;Jul;3;2017;201707
20170722;42938;6;22;Saturday;Sat;Weekend;30;7;July;Jul;3;2017;201707
20170723;42939;7;23;Sunday;Sun;Weekend;30;7;July;Jul;3;2017;201707
20170724;42940;1;24;Monday;Mon;Weekday;31;7;July;Jul;3;2017;201707
20170725;42941;2;25;Tuesday;Tue;Weekday;31;7;July;Jul;3;2017;201707
20170726;42942;3;26;Wednesday;Wed;Weekday;31;7;July;Jul;3;2017;201707
20170727;42943;4;27;Thursday;Thu;Weekday;31;7;July;Jul;3;2017;201707
20170728;42944;5;28;Friday;Fri;Weekday;31;7;July;Jul;3;2017;201707
20170729;42945;6;29;Saturday;Sat;Weekend;31;7;July;Jul;3;2017;201707
20170730;42946;7;30;Sunday;Sun;Weekend;31;7;July;Jul;3;2017;201707
20170731;42947;1;31;Monday;Mon;Weekday;32;7;July;Jul;3;2017;201707
20170801;42948;2;1;Tuesday;Tue;Weekday;32;8;August;Aug;3;2017;201708
20170802;42949;3;2;Wednesday;Wed;Weekday;32;8;August;Aug;3;2017;201708
20170803;42950;4;3;Thursday;Thu;Weekday;32;8;August;Aug;3;2017;201708
20170804;42951;5;4;Friday;Fri;Weekday;32;8;August;Aug;3;2017;201708
20170805;42952;6;5;Saturday;Sat;Weekend;32;8;August;Aug;3;2017;201708
20170806;42953;7;6;Sunday;Sun;Weekend;32;8;August;Aug;3;2017;201708
20170807;42954;1;7;Monday;Mon;Weekday;33;8;August;Aug;3;2017;201708
20170808;42955;2;8;Tuesday;Tue;Weekday;33;8;August;Aug;3;2017;201708
20170809;42956;3;9;Wednesday;Wed;Weekday;33;8;August;Aug;3;2017;201708
20170810;42957;4;10;Thursday;Thu;Weekday;33;8;August;Aug;3;2017;201708
20170811;42958;5;11;Friday;Fri;Weekday;33;8;August;Aug;3;2017;201708
20170812;42959;6;12;Saturday;Sat;Weekend;33;8;August;Aug;3;2017;201708
20170813;42960;7;13;Sunday;Sun;Weekend;33;8;August;Aug;3;2017;201708
20170814;42961;1;14;Monday;Mon;Weekday;34;8;August;Aug;3;2017;201708
20170815;42962;2;15;Tuesday;Tue;Weekday;34;8;August;Aug;3;2017;201708
20170816;42963;3;16;Wednesday;Wed;Weekday;34;8;August;Aug;3;2017;201708
20170817;42964;4;17;Thursday;Thu;Weekday;34;8;August;Aug;3;2017;201708
20170818;42965;5;18;Friday;Fri;Weekday;34;8;August;Aug;3;2017;201708
20170819;42966;6;19;Saturday;Sat;Weekend;34;8;August;Aug;3;2017;201708
20170820;42967;7;20;Sunday;Sun;Weekend;34;8;August;Aug;3;2017;201708
20170821;42968;1;21;Monday;Mon;Weekday;35;8;August;Aug;3;2017;201708
20170822;42969;2;22;Tuesday;Tue;Weekday;35;8;August;Aug;3;2017;201708
20170823;42970;3;23;Wednesday;Wed;Weekday;35;8;August;Aug;3;2017;201708
20170824;42971;4;24;Thursday;Thu;Weekday;35;8;August;Aug;3;2017;201708
20170825;42972;5;25;Friday;Fri;Weekday;35;8;August;Aug;3;2017;201708
20170826;42973;6;26;Saturday;Sat;Weekend;35;8;August;Aug;3;2017;201708
20170827;42974;7;27;Sunday;Sun;Weekend;35;8;August;Aug;3;2017;201708
20170828;42975;1;28;Monday;Mon;Weekday;36;8;August;Aug;3;2017;201708
20170829;42976;2;29;Tuesday;Tue;Weekday;36;8;August;Aug;3;2017;201708
20170830;42977;3;30;Wednesday;Wed;Weekday;36;8;August;Aug;3;2017;201708
20170831;42978;4;31;Thursday;Thu;Weekday;36;8;August;Aug;3;2017;201708
20170901;42979;5;1;Friday;Fri;Weekday;36;9;September;Sep;3;2017;201709
20170902;42980;6;2;Saturday;Sat;Weekend;36;9;September;Sep;3;2017;201709
20170903;42981;7;3;Sunday;Sun;Weekend;36;9;September;Sep;3;2017;201709
20170904;42982;1;4;Monday;Mon;Weekday;37;9;September;Sep;3;2017;201709
20170905;42983;2;5;Tuesday;Tue;Weekday;37;9;September;Sep;3;2017;201709
20170906;42984;3;6;Wednesday;Wed;Weekday;37;9;September;Sep;3;2017;201709
20170907;42985;4;7;Thursday;Thu;Weekday;37;9;September;Sep;3;2017;201709
20170908;42986;5;8;Friday;Fri;Weekday;37;9;September;Sep;3;2017;201709
20170909;42987;6;9;Saturday;Sat;Weekend;37;9;September;Sep;3;2017;201709
20170910;42988;7;10;Sunday;Sun;Weekend;37;9;September;Sep;3;2017;201709
20170911;42989;1;11;Monday;Mon;Weekday;38;9;September;Sep;3;2017;201709
20170912;42990;2;12;Tuesday;Tue;Weekday;38;9;September;Sep;3;2017;201709
20170913;42991;3;13;Wednesday;Wed;Weekday;38;9;September;Sep;3;2017;201709
20170914;42992;4;14;Thursday;Thu;Weekday;38;9;September;Sep;3;2017;201709
20170915;42993;5;15;Friday;Fri;Weekday;38;9;September;Sep;3;2017;201709
20170916;42994;6;16;Saturday;Sat;Weekend;38;9;September;Sep;3;2017;201709
20170917;42995;7;17;Sunday;Sun;Weekend;38;9;September;Sep;3;2017;201709
20170918;42996;1;18;Monday;Mon;Weekday;39;9;September;Sep;3;2017;201709
20170919;42997;2;19;Tuesday;Tue;Weekday;39;9;September;Sep;3;2017;201709
20170920;42998;3;20;Wednesday;Wed;Weekday;39;9;September;Sep;3;2017;201709
20170921;42999;4;21;Thursday;Thu;Weekday;39;9;September;Sep;3;2017;201709
20170922;43000;5;22;Friday;Fri;Weekday;39;9;September;Sep;3;2017;201709
20170923;43001;6;23;Saturday;Sat;Weekend;39;9;September;Sep;3;2017;201709
20170924;43002;7;24;Sunday;Sun;Weekend;39;9;September;Sep;3;2017;201709
20170925;43003;1;25;Monday;Mon;Weekday;40;9;September;Sep;3;2017;201709
20170926;43004;2;26;Tuesday;Tue;Weekday;40;9;September;Sep;3;2017;201709
20170927;43005;3;27;Wednesday;Wed;Weekday;40;9;September;Sep;3;2017;201709
20170928;43006;4;28;Thursday;Thu;Weekday;40;9;September;Sep;3;2017;201709
20170929;43007;5;29;Friday;Fri;Weekday;40;9;September;Sep;3;2017;201709
20170930;43008;6;30;Saturday;Sat;Weekend;40;9;September;Sep;3;2017;201709
20171001;43009;7;1;Sunday;Sun;Weekend;40;10;October;Oct;4;2017;201710
20171002;43010;1;2;Monday;Mon;Weekday;41;10;October;Oct;4;2017;201710
20171003;43011;2;3;Tuesday;Tue;Weekday;41;10;October;Oct;4;2017;201710
20171004;43012;3;4;Wednesday;Wed;Weekday;41;10;October;Oct;4;2017;201710
20171005;43013;4;5;Thursday;Thu;Weekday;41;10;October;Oct;4;2017;201710
20171006;43014;5;6;Friday;Fri;Weekday;41;10;October;Oct;4;2017;201710
20171007;43015;6;7;Saturday;Sat;Weekend;41;10;October;Oct;4;2017;201710
20171008;43016;7;8;Sunday;Sun;Weekend;41;10;October;Oct;4;2017;201710
20171009;43017;1;9;Monday;Mon;Weekday;42;10;October;Oct;4;2017;201710
20171010;43018;2;10;Tuesday;Tue;Weekday;42;10;October;Oct;4;2017;201710
20171011;43019;3;11;Wednesday;Wed;Weekday;42;10;October;Oct;4;2017;201710
20171012;43020;4;12;Thursday;Thu;Weekday;42;10;October;Oct;4;2017;201710
20171013;43021;5;13;Friday;Fri;Weekday;42;10;October;Oct;4;2017;201710
20171014;43022;6;14;Saturday;Sat;Weekend;42;10;October;Oct;4;2017;201710
20171015;43023;7;15;Sunday;Sun;Weekend;42;10;October;Oct;4;2017;201710
20171016;43024;1;16;Monday;Mon;Weekday;43;10;October;Oct;4;2017;201710
20171017;43025;2;17;Tuesday;Tue;Weekday;43;10;October;Oct;4;2017;201710
20171018;43026;3;18;Wednesday;Wed;Weekday;43;10;October;Oct;4;2017;201710
20171019;43027;4;19;Thursday;Thu;Weekday;43;10;October;Oct;4;2017;201710
20171020;43028;5;20;Friday;Fri;Weekday;43;10;October;Oct;4;2017;201710
20171021;43029;6;21;Saturday;Sat;Weekend;43;10;October;Oct;4;2017;201710
20171022;43030;7;22;Sunday;Sun;Weekend;43;10;October;Oct;4;2017;201710
20171023;43031;1;23;Monday;Mon;Weekday;44;10;October;Oct;4;2017;201710
20171024;43032;2;24;Tuesday;Tue;Weekday;44;10;October;Oct;4;2017;201710
20171025;43033;3;25;Wednesday;Wed;Weekday;44;10;October;Oct;4;2017;201710
20171026;43034;4;26;Thursday;Thu;Weekday;44;10;October;Oct;4;2017;201710
20171027;43035;5;27;Friday;Fri;Weekday;44;10;October;Oct;4;2017;201710
20171028;43036;6;28;Saturday;Sat;Weekend;44;10;October;Oct;4;2017;201710
20171029;43037;7;29;Sunday;Sun;Weekend;44;10;October;Oct;4;2017;201710
20171030;43038;1;30;Monday;Mon;Weekday;45;10;October;Oct;4;2017;201710
20171031;43039;2;31;Tuesday;Tue;Weekday;45;10;October;Oct;4;2017;201710
20171101;43040;3;1;Wednesday;Wed;Weekday;45;11;November;Nov;4;2017;201711
20171102;43041;4;2;Thursday;Thu;Weekday;45;11;November;Nov;4;2017;201711
20171103;43042;5;3;Friday;Fri;Weekday;45;11;November;Nov;4;2017;201711
20171104;43043;6;4;Saturday;Sat;Weekend;45;11;November;Nov;4;2017;201711
20171105;43044;7;5;Sunday;Sun;Weekend;45;11;November;Nov;4;2017;201711
20171106;43045;1;6;Monday;Mon;Weekday;46;11;November;Nov;4;2017;201711
20171107;43046;2;7;Tuesday;Tue;Weekday;46;11;November;Nov;4;2017;201711
20171108;43047;3;8;Wednesday;Wed;Weekday;46;11;November;Nov;4;2017;201711
20171109;43048;4;9;Thursday;Thu;Weekday;46;11;November;Nov;4;2017;201711
20171110;43049;5;10;Friday;Fri;Weekday;46;11;November;Nov;4;2017;201711
20171111;43050;6;11;Saturday;Sat;Weekend;46;11;November;Nov;4;2017;201711
20171112;43051;7;12;Sunday;Sun;Weekend;46;11;November;Nov;4;2017;201711
20171113;43052;1;13;Monday;Mon;Weekday;47;11;November;Nov;4;2017;201711
20171114;43053;2;14;Tuesday;Tue;Weekday;47;11;November;Nov;4;2017;201711
20171115;43054;3;15;Wednesday;Wed;Weekday;47;11;November;Nov;4;2017;201711
20171116;43055;4;16;Thursday;Thu;Weekday;47;11;November;Nov;4;2017;201711
20171117;43056;5;17;Friday;Fri;Weekday;47;11;November;Nov;4;2017;201711
20171118;43057;6;18;Saturday;Sat;Weekend;47;11;November;Nov;4;2017;201711
20171119;43058;7;19;Sunday;Sun;Weekend;47;11;November;Nov;4;2017;201711
20171120;43059;1;20;Monday;Mon;Weekday;48;11;November;Nov;4;2017;201711
20171121;43060;2;21;Tuesday;Tue;Weekday;48;11;November;Nov;4;2017;201711
20171122;43061;3;22;Wednesday;Wed;Weekday;48;11;November;Nov;4;2017;201711
20171123;43062;4;23;Thursday;Thu;Weekday;48;11;November;Nov;4;2017;201711
20171124;43063;5;24;Friday;Fri;Weekday;48;11;November;Nov;4;2017;201711
20171125;43064;6;25;Saturday;Sat;Weekend;48;11;November;Nov;4;2017;201711
20171126;43065;7;26;Sunday;Sun;Weekend;48;11;November;Nov;4;2017;201711
20171127;43066;1;27;Monday;Mon;Weekday;49;11;November;Nov;4;2017;201711
20171128;43067;2;28;Tuesday;Tue;Weekday;49;11;November;Nov;4;2017;201711
20171129;43068;3;29;Wednesday;Wed;Weekday;49;11;November;Nov;4;2017;201711
20171130;43069;4;30;Thursday;Thu;Weekday;49;11;November;Nov;4;2017;201711
20171201;43070;5;1;Friday;Fri;Weekday;49;12;December;Dec;4;2017;201712
20171202;43071;6;2;Saturday;Sat;Weekend;49;12;December;Dec;4;2017;201712
20171203;43072;7;3;Sunday;Sun;Weekend;49;12;December;Dec;4;2017;201712
20171204;43073;1;4;Monday;Mon;Weekday;50;12;December;Dec;4;2017;201712
20171205;43074;2;5;Tuesday;Tue;Weekday;50;12;December;Dec;4;2017;201712
20171206;43075;3;6;Wednesday;Wed;Weekday;50;12;December;Dec;4;2017;201712
20171207;43076;4;7;Thursday;Thu;Weekday;50;12;December;Dec;4;2017;201712
20171208;43077;5;8;Friday;Fri;Weekday;50;12;December;Dec;4;2017;201712
20171209;43078;6;9;Saturday;Sat;Weekend;50;12;December;Dec;4;2017;201712
20171210;43079;7;10;Sunday;Sun;Weekend;50;12;December;Dec;4;2017;201712
20171211;43080;1;11;Monday;Mon;Weekday;51;12;December;Dec;4;2017;201712
20171212;43081;2;12;Tuesday;Tue;Weekday;51;12;December;Dec;4;2017;201712
20171213;43082;3;13;Wednesday;Wed;Weekday;51;12;December;Dec;4;2017;201712
20171214;43083;4;14;Thursday;Thu;Weekday;51;12;December;Dec;4;2017;201712
20171215;43084;5;15;Friday;Fri;Weekday;51;12;December;Dec;4;2017;201712
20171216;43085;6;16;Saturday;Sat;Weekend;51;12;December;Dec;4;2017;201712
20171217;43086;7;17;Sunday;Sun;Weekend;51;12;December;Dec;4;2017;201712
20171218;43087;1;18;Monday;Mon;Weekday;52;12;December;Dec;4;2017;201712
20171219;43088;2;19;Tuesday;Tue;Weekday;52;12;December;Dec;4;2017;201712
20171220;43089;3;20;Wednesday;Wed;Weekday;52;12;December;Dec;4;2017;201712
20171221;43090;4;21;Thursday;Thu;Weekday;52;12;December;Dec;4;2017;201712
20171222;43091;5;22;Friday;Fri;Weekday;52;12;December;Dec;4;2017;201712
20171223;43092;6;23;Saturday;Sat;Weekend;52;12;December;Dec;4;2017;201712
20171224;43093;7;24;Sunday;Sun;Weekend;52;12;December;Dec;4;2017;201712
20171225;43094;1;25;Monday;Mon;Weekday;53;12;December;Dec;4;2017;201712
20171226;43095;2;26;Tuesday;Tue;Weekday;53;12;December;Dec;4;2017;201712
20171227;43096;3;27;Wednesday;Wed;Weekday;53;12;December;Dec;4;2017;201712
20171228;43097;4;28;Thursday;Thu;Weekday;53;12;December;Dec;4;2017;201712
20171229;43098;5;29;Friday;Fri;Weekday;53;12;December;Dec;4;2017;201712
20171230;43099;6;30;Saturday;Sat;Weekend;53;12;December;Dec;4;2017;201712
20171231;43100;7;31;Sunday;Sun;Weekend;53;12;December;Dec;4;2017;201712
20180101;43101;1;1;Monday;Mon;Weekday;1;1;January;Jan;1;2018;201801
20180102;43102;2;2;Tuesday;Tue;Weekday;1;1;January;Jan;1;2018;201801
20180103;43103;3;3;Wednesday;Wed;Weekday;1;1;January;Jan;1;2018;201801
20180104;43104;4;4;Thursday;Thu;Weekday;1;1;January;Jan;1;2018;201801
20180105;43105;5;5;Friday;Fri;Weekday;1;1;January;Jan;1;2018;201801
20180106;43106;6;6;Saturday;Sat;Weekend;1;1;January;Jan;1;2018;201801
20180107;43107;7;7;Sunday;Sun;Weekend;1;1;January;Jan;1;2018;201801
20180108;43108;1;8;Monday;Mon;Weekday;2;1;January;Jan;1;2018;201801
20180109;43109;2;9;Tuesday;Tue;Weekday;2;1;January;Jan;1;2018;201801
20180110;43110;3;10;Wednesday;Wed;Weekday;2;1;January;Jan;1;2018;201801
20180111;43111;4;11;Thursday;Thu;Weekday;2;1;January;Jan;1;2018;201801
20180112;43112;5;12;Friday;Fri;Weekday;2;1;January;Jan;1;2018;201801
20180113;43113;6;13;Saturday;Sat;Weekend;2;1;January;Jan;1;2018;201801
20180114;43114;7;14;Sunday;Sun;Weekend;2;1;January;Jan;1;2018;201801
20180115;43115;1;15;Monday;Mon;Weekday;3;1;January;Jan;1;2018;201801
20180116;43116;2;16;Tuesday;Tue;Weekday;3;1;January;Jan;1;2018;201801
20180117;43117;3;17;Wednesday;Wed;Weekday;3;1;January;Jan;1;2018;201801
20180118;43118;4;18;Thursday;Thu;Weekday;3;1;January;Jan;1;2018;201801
20180119;43119;5;19;Friday;Fri;Weekday;3;1;January;Jan;1;2018;201801
20180120;43120;6;20;Saturday;Sat;Weekend;3;1;January;Jan;1;2018;201801
20180121;43121;7;21;Sunday;Sun;Weekend;3;1;January;Jan;1;2018;201801
20180122;43122;1;22;Monday;Mon;Weekday;4;1;January;Jan;1;2018;201801
20180123;43123;2;23;Tuesday;Tue;Weekday;4;1;January;Jan;1;2018;201801
20180124;43124;3;24;Wednesday;Wed;Weekday;4;1;January;Jan;1;2018;201801
20180125;43125;4;25;Thursday;Thu;Weekday;4;1;January;Jan;1;2018;201801
20180126;43126;5;26;Friday;Fri;Weekday;4;1;January;Jan;1;2018;201801
20180127;43127;6;27;Saturday;Sat;Weekend;4;1;January;Jan;1;2018;201801
20180128;43128;7;28;Sunday;Sun;Weekend;4;1;January;Jan;1;2018;201801
20180129;43129;1;29;Monday;Mon;Weekday;5;1;January;Jan;1;2018;201801
20180130;43130;2;30;Tuesday;Tue;Weekday;5;1;January;Jan;1;2018;201801
20180131;43131;3;31;Wednesday;Wed;Weekday;5;1;January;Jan;1;2018;201801
20180201;43132;4;1;Thursday;Thu;Weekday;5;2;February;Feb;1;2018;201802
20180202;43133;5;2;Friday;Fri;Weekday;5;2;February;Feb;1;2018;201802
20180203;43134;6;3;Saturday;Sat;Weekend;5;2;February;Feb;1;2018;201802
20180204;43135;7;4;Sunday;Sun;Weekend;5;2;February;Feb;1;2018;201802
20180205;43136;1;5;Monday;Mon;Weekday;6;2;February;Feb;1;2018;201802
20180206;43137;2;6;Tuesday;Tue;Weekday;6;2;February;Feb;1;2018;201802
20180207;43138;3;7;Wednesday;Wed;Weekday;6;2;February;Feb;1;2018;201802
20180208;43139;4;8;Thursday;Thu;Weekday;6;2;February;Feb;1;2018;201802
20180209;43140;5;9;Friday;Fri;Weekday;6;2;February;Feb;1;2018;201802
20180210;43141;6;10;Saturday;Sat;Weekend;6;2;February;Feb;1;2018;201802
20180211;43142;7;11;Sunday;Sun;Weekend;6;2;February;Feb;1;2018;201802
20180212;43143;1;12;Monday;Mon;Weekday;7;2;February;Feb;1;2018;201802
20180213;43144;2;13;Tuesday;Tue;Weekday;7;2;February;Feb;1;2018;201802
20180214;43145;3;14;Wednesday;Wed;Weekday;7;2;February;Feb;1;2018;201802
20180215;43146;4;15;Thursday;Thu;Weekday;7;2;February;Feb;1;2018;201802
20180216;43147;5;16;Friday;Fri;Weekday;7;2;February;Feb;1;2018;201802
20180217;43148;6;17;Saturday;Sat;Weekend;7;2;February;Feb;1;2018;201802
20180218;43149;7;18;Sunday;Sun;Weekend;7;2;February;Feb;1;2018;201802
20180219;43150;1;19;Monday;Mon;Weekday;8;2;February;Feb;1;2018;201802
20180220;43151;2;20;Tuesday;Tue;Weekday;8;2;February;Feb;1;2018;201802
20180221;43152;3;21;Wednesday;Wed;Weekday;8;2;February;Feb;1;2018;201802
20180222;43153;4;22;Thursday;Thu;Weekday;8;2;February;Feb;1;2018;201802
20180223;43154;5;23;Friday;Fri;Weekday;8;2;February;Feb;1;2018;201802
20180224;43155;6;24;Saturday;Sat;Weekend;8;2;February;Feb;1;2018;201802
20180225;43156;7;25;Sunday;Sun;Weekend;8;2;February;Feb;1;2018;201802
20180226;43157;1;26;Monday;Mon;Weekday;9;2;February;Feb;1;2018;201802
20180227;43158;2;27;Tuesday;Tue;Weekday;9;2;February;Feb;1;2018;201802
20180228;43159;3;28;Wednesday;Wed;Weekday;9;2;February;Feb;1;2018;201802
20180301;43160;4;1;Thursday;Thu;Weekday;9;3;March;Mar;1;2018;201803
20180302;43161;5;2;Friday;Fri;Weekday;9;3;March;Mar;1;2018;201803
20180303;43162;6;3;Saturday;Sat;Weekend;9;3;March;Mar;1;2018;201803
20180304;43163;7;4;Sunday;Sun;Weekend;9;3;March;Mar;1;2018;201803
20180305;43164;1;5;Monday;Mon;Weekday;10;3;March;Mar;1;2018;201803
20180306;43165;2;6;Tuesday;Tue;Weekday;10;3;March;Mar;1;2018;201803
20180307;43166;3;7;Wednesday;Wed;Weekday;10;3;March;Mar;1;2018;201803
20180308;43167;4;8;Thursday;Thu;Weekday;10;3;March;Mar;1;2018;201803
20180309;43168;5;9;Friday;Fri;Weekday;10;3;March;Mar;1;2018;201803
20180310;43169;6;10;Saturday;Sat;Weekend;10;3;March;Mar;1;2018;201803
20180311;43170;7;11;Sunday;Sun;Weekend;10;3;March;Mar;1;2018;201803
20180312;43171;1;12;Monday;Mon;Weekday;11;3;March;Mar;1;2018;201803
20180313;43172;2;13;Tuesday;Tue;Weekday;11;3;March;Mar;1;2018;201803
20180314;43173;3;14;Wednesday;Wed;Weekday;11;3;March;Mar;1;2018;201803
20180315;43174;4;15;Thursday;Thu;Weekday;11;3;March;Mar;1;2018;201803
20180316;43175;5;16;Friday;Fri;Weekday;11;3;March;Mar;1;2018;201803
20180317;43176;6;17;Saturday;Sat;Weekend;11;3;March;Mar;1;2018;201803
20180318;43177;7;18;Sunday;Sun;Weekend;11;3;March;Mar;1;2018;201803
20180319;43178;1;19;Monday;Mon;Weekday;12;3;March;Mar;1;2018;201803
20180320;43179;2;20;Tuesday;Tue;Weekday;12;3;March;Mar;1;2018;201803
20180321;43180;3;21;Wednesday;Wed;Weekday;12;3;March;Mar;1;2018;201803
20180322;43181;4;22;Thursday;Thu;Weekday;12;3;March;Mar;1;2018;201803
20180323;43182;5;23;Friday;Fri;Weekday;12;3;March;Mar;1;2018;201803
20180324;43183;6;24;Saturday;Sat;Weekend;12;3;March;Mar;1;2018;201803
20180325;43184;7;25;Sunday;Sun;Weekend;12;3;March;Mar;1;2018;201803
20180326;43185;1;26;Monday;Mon;Weekday;13;3;March;Mar;1;2018;201803
20180327;43186;2;27;Tuesday;Tue;Weekday;13;3;March;Mar;1;2018;201803
20180328;43187;3;28;Wednesday;Wed;Weekday;13;3;March;Mar;1;2018;201803
20180329;43188;4;29;Thursday;Thu;Weekday;13;3;March;Mar;1;2018;201803
20180330;43189;5;30;Friday;Fri;Weekday;13;3;March;Mar;1;2018;201803
20180331;43190;6;31;Saturday;Sat;Weekend;13;3;March;Mar;1;2018;201803
20180401;43191;7;1;Sunday;Sun;Weekend;13;4;April;Apr;2;2018;201804
20180402;43192;1;2;Monday;Mon;Weekday;14;4;April;Apr;2;2018;201804
20180403;43193;2;3;Tuesday;Tue;Weekday;14;4;April;Apr;2;2018;201804
20180404;43194;3;4;Wednesday;Wed;Weekday;14;4;April;Apr;2;2018;201804
20180405;43195;4;5;Thursday;Thu;Weekday;14;4;April;Apr;2;2018;201804
20180406;43196;5;6;Friday;Fri;Weekday;14;4;April;Apr;2;2018;201804
20180407;43197;6;7;Saturday;Sat;Weekend;14;4;April;Apr;2;2018;201804
20180408;43198;7;8;Sunday;Sun;Weekend;14;4;April;Apr;2;2018;201804
20180409;43199;1;9;Monday;Mon;Weekday;15;4;April;Apr;2;2018;201804
20180410;43200;2;10;Tuesday;Tue;Weekday;15;4;April;Apr;2;2018;201804
20180411;43201;3;11;Wednesday;Wed;Weekday;15;4;April;Apr;2;2018;201804
20180412;43202;4;12;Thursday;Thu;Weekday;15;4;April;Apr;2;2018;201804
20180413;43203;5;13;Friday;Fri;Weekday;15;4;April;Apr;2;2018;201804
20180414;43204;6;14;Saturday;Sat;Weekend;15;4;April;Apr;2;2018;201804
20180415;43205;7;15;Sunday;Sun;Weekend;15;4;April;Apr;2;2018;201804
20180416;43206;1;16;Monday;Mon;Weekday;16;4;April;Apr;2;2018;201804
20180417;43207;2;17;Tuesday;Tue;Weekday;16;4;April;Apr;2;2018;201804
20180418;43208;3;18;Wednesday;Wed;Weekday;16;4;April;Apr;2;2018;201804
20180419;43209;4;19;Thursday;Thu;Weekday;16;4;April;Apr;2;2018;201804
20180420;43210;5;20;Friday;Fri;Weekday;16;4;April;Apr;2;2018;201804
20180421;43211;6;21;Saturday;Sat;Weekend;16;4;April;Apr;2;2018;201804
20180422;43212;7;22;Sunday;Sun;Weekend;16;4;April;Apr;2;2018;201804
20180423;43213;1;23;Monday;Mon;Weekday;17;4;April;Apr;2;2018;201804
20180424;43214;2;24;Tuesday;Tue;Weekday;17;4;April;Apr;2;2018;201804
20180425;43215;3;25;Wednesday;Wed;Weekday;17;4;April;Apr;2;2018;201804
20180426;43216;4;26;Thursday;Thu;Weekday;17;4;April;Apr;2;2018;201804
20180427;43217;5;27;Friday;Fri;Weekday;17;4;April;Apr;2;2018;201804
20180428;43218;6;28;Saturday;Sat;Weekend;17;4;April;Apr;2;2018;201804
20180429;43219;7;29;Sunday;Sun;Weekend;17;4;April;Apr;2;2018;201804
20180430;43220;1;30;Monday;Mon;Weekday;18;4;April;Apr;2;2018;201804
20180501;43221;2;1;Tuesday;Tue;Weekday;18;5;May;May;2;2018;201805
